match_id,year,date,stage,group_name,home_team,away_team,home_team_norm,away_team_norm,home_goals,away_goals,home_xg,away_xg,attendance,stadium,city,host_country,referee,win_conditions,host_team,extra_time,penalty_shootout,score_penalties,home_penalties,away_penalties,result,notes,dup_key,tournament_id_x,tournament_name_x,d7_match_id_x,match_name_x,group_name_d7new,group_stage_x,knockout_stage_x,replayed_x,replay_x,match_time_x,stadium_id_x,stadium_name_d7_x,city_name_d7_x,host_country_d7_x,home_team_id_d7_x,home_team_code_x,away_team_id_d7_x,away_team_code_x,score_x,home_score_margin_x,away_score_margin_x,extra_time_d7new,penalty_shootout_d7new,score_penalties_d7new,home_penalties_d7new,away_penalties_d7new,result_d7new,home_team_win_x,away_team_win_x,draw_x,tournament_id_y,tournament_name_y,d7_match_id_y,match_name_y,group_stage_y,knockout_stage_y,replayed_y,replay_y,match_time_y,stadium_id_y,stadium_name_d7_y,city_name_d7_y,host_country_d7_y,home_team_id_d7_y,home_team_code_y,away_team_id_d7_y,away_team_code_y,score_y,home_score_margin_y,away_score_margin_y,home_team_win_y,away_team_win_y,draw_y,tournament_id,tournament_name,d7_match_id,match_name,group_stage,knockout_stage,replayed,replay,match_time,stadium_id,home_team_code,away_team_code,score,home_score_margin,away_score_margin,home_team_win,away_team_win,draw
579.0,1998,1998-07-11 00:00:00+00:00,Third place,not applicable,Netherlands,Croatia,netherlands,croatia,1.0,2.0,,,44000.0,Parc des Princes,Paris,France,,,0.0,0.0,0.0,0-0,0.0,0.0,away team win,,1998|1998-07-11 00:00:00+00:00|netherlands|croatia,WC-1998,1998 FIFA World Cup,M-1998-63,Netherlands v Croatia,not applicable,0.0,1.0,0.0,0.0,21:00,S-045,Parc des Princes,Paris,France,T-46,NLD,T-17,HRV,12,-1.0,1.0,0.0,0.0,0-0,0.0,0.0,away team win,0.0,1.0,0.0,WC-1998,1998 FIFA World Cup,M-1998-63,Netherlands v Croatia,0.0,1.0,0.0,0.0,21:00,S-045,Parc des Princes,Paris,France,T-46,NLD,T-17,HRV,12,-1.0,1.0,0.0,1.0,0.0,WC-1998,1998 FIFA World Cup,M-1998-63,Netherlands v Croatia,0.0,1.0,0.0,0.0,21:00,S-045,NLD,HRV,12,-1.0,1.0,0.0,1.0,0.0
580.0,1998,1998-07-12 00:00:00+00:00,Final,,France,Brazil,france,brazil,3.0,0.0,,,,,,,,,1.0,,,,,,,,1998|1998-07-12 00:00:00+00:00|france|brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.0,2002,2002-05-31 00:00:00+00:00,Group stage,Group A,France,Senegal,france,senegal,0.0,1.0,,,62561.0,Seoul World Cup Stadium,Seoul,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,away team win,,2002|2002-05-31 00:00:00+00:00|france|senegal,WC-2002,2002 FIFA World Cup,M-2002-01,France v Senegal,Group A,1.0,0.0,0.0,0.0,20:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-28,FRA,T-63,SEN,01,-1.0,1.0,0.0,0.0,0-0,0.0,0.0,away team win,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-01,France v Senegal,1.0,0.0,0.0,0.0,20:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-28,FRA,T-63,SEN,01,-1.0,1.0,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-01,France v Senegal,1.0,0.0,0.0,0.0,20:30,S-144,FRA,SEN,01,-1.0,1.0,0.0,1.0,0.0
584.0,2002,2002-06-01 00:00:00+00:00,Group stage,Group E,Germany,Saudi Arabia,germany,saudi arabia,8.0,0.0,,,32218.0,Sapporo Dome,Sapporo,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-01 00:00:00+00:00|germany|saudi arabia,WC-2002,2002 FIFA World Cup,M-2002-04,Germany v Saudi Arabia,Group E,1.0,0.0,0.0,0.0,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-29,DEU,T-61,SAU,80,8.0,-8.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-04,Germany v Saudi Arabia,1.0,0.0,0.0,0.0,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-29,DEU,T-61,SAU,80,8.0,-8.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-04,Germany v Saudi Arabia,1.0,0.0,0.0,0.0,20:30,S-092,DEU,SAU,80,8.0,-8.0,1.0,0.0,0.0
582.0,2002,2002-06-01 00:00:00+00:00,Group stage,Group E,Republic of Ireland,Cameroon,republic of ireland,cameroon,1.0,1.0,,,33679.0,Niigata Stadium,Niigata,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,draw,,2002|2002-06-01 00:00:00+00:00|republic of ireland|cameroon,WC-2002,2002 FIFA World Cup,M-2002-02,Republic of Ireland v Cameroon,Group E,1.0,0.0,0.0,0.0,15:30,S-088,Niigata Stadium,Niigata,Japan,T-58,IRL,T-11,CMR,11,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-02,Republic of Ireland v Cameroon,1.0,0.0,0.0,0.0,15:30,S-088,Niigata Stadium,Niigata,Japan,T-58,IRL,T-11,CMR,11,0.0,0.0,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-02,Republic of Ireland v Cameroon,1.0,0.0,0.0,0.0,15:30,S-088,IRL,CMR,11,0.0,0.0,0.0,0.0,1.0
583.0,2002,2002-06-01 00:00:00+00:00,Group stage,Group A,Uruguay,Denmark,uruguay,denmark,1.0,2.0,,,30157.0,Ulsan Munsu Football Stadium,Ulsan,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,away team win,,2002|2002-06-01 00:00:00+00:00|uruguay|denmark,WC-2002,2002 FIFA World Cup,M-2002-03,Uruguay v Denmark,Group A,1.0,0.0,0.0,0.0,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-81,URY,T-21,DNK,12,-1.0,1.0,0.0,0.0,0-0,0.0,0.0,away team win,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-03,Uruguay v Denmark,1.0,0.0,0.0,0.0,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-81,URY,T-21,DNK,12,-1.0,1.0,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-03,Uruguay v Denmark,1.0,0.0,0.0,0.0,18:00,S-146,URY,DNK,12,-1.0,1.0,0.0,1.0,0.0
585.0,2002,2002-06-02 00:00:00+00:00,Group stage,Group F,Argentina,Nigeria,argentina,nigeria,1.0,0.0,,,34050.0,Kashima Stadium,Ibaraki,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-02 00:00:00+00:00|argentina|nigeria,WC-2002,2002 FIFA World Cup,M-2002-05,Argentina v Nigeria,Group F,1.0,0.0,0.0,0.0,14:30,S-085,Kashima Stadium,Ibaraki,Japan,T-03,ARG,T-48,NGA,10,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-05,Argentina v Nigeria,1.0,0.0,0.0,0.0,14:30,S-085,Kashima Stadium,Ibaraki,Japan,T-03,ARG,T-48,NGA,10,1.0,-1.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-05,Argentina v Nigeria,1.0,0.0,0.0,0.0,14:30,S-085,ARG,NGA,10,1.0,-1.0,1.0,0.0,0.0
587.0,2002,2002-06-02 00:00:00+00:00,Group stage,Group F,England,Sweden,england,sweden,1.0,1.0,,,52721.0,Saitama Stadium,Saitama,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,draw,,2002|2002-06-02 00:00:00+00:00|england|sweden,WC-2002,2002 FIFA World Cup,M-2002-07,England v Sweden,Group F,1.0,0.0,0.0,0.0,18:30,S-091,Saitama Stadium,Saitama,Japan,T-27,ENG,T-72,SWE,11,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-07,England v Sweden,1.0,0.0,0.0,0.0,18:30,S-091,Saitama Stadium,Saitama,Japan,T-27,ENG,T-72,SWE,11,0.0,0.0,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-07,England v Sweden,1.0,0.0,0.0,0.0,18:30,S-091,ENG,SWE,11,0.0,0.0,0.0,0.0,1.0
586.0,2002,2002-06-02 00:00:00+00:00,Group stage,Group B,Paraguay,South Africa,paraguay,south africa,2.0,2.0,,,25186.0,Busan Asiad Stadium,Busan,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,draw,,2002|2002-06-02 00:00:00+00:00|paraguay|south africa,WC-2002,2002 FIFA World Cup,M-2002-06,Paraguay v South Africa,Group B,1.0,0.0,0.0,0.0,16:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-53,PRY,T-68,ZAF,22,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-06,Paraguay v South Africa,1.0,0.0,0.0,0.0,16:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-53,PRY,T-68,ZAF,22,0.0,0.0,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-06,Paraguay v South Africa,1.0,0.0,0.0,0.0,16:30,S-137,PRY,ZAF,22,0.0,0.0,0.0,0.0,1.0
588.0,2002,2002-06-02 00:00:00+00:00,Group stage,Group B,Spain,Slovenia,spain,slovenia,3.0,1.0,,,28588.0,Gwangju World Cup Stadium,Gwangju,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-02 00:00:00+00:00|spain|slovenia,WC-2002,2002 FIFA World Cup,M-2002-08,Spain v Slovenia,Group B,1.0,0.0,0.0,0.0,20:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-71,ESP,T-67,SVN,31,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-08,Spain v Slovenia,1.0,0.0,0.0,0.0,20:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-71,ESP,T-67,SVN,31,2.0,-2.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-08,Spain v Slovenia,1.0,0.0,0.0,0.0,20:30,S-140,ESP,SVN,31,2.0,-2.0,1.0,0.0,0.0
590.0,2002,2002-06-03 00:00:00+00:00,Group stage,Group C,Brazil,Turkey,brazil,turkey,2.0,1.0,,,,Ulsan Munsu Football Stadium,Ulsan,South Korea,,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-03 00:00:00+00:00|brazil|turkey,WC-2002,2002 FIFA World Cup,M-2002-10,Brazil v Turkey,Group C,1.0,0.0,0.0,0.0,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-09,BRA,T-77,TUR,21,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-10,Brazil v Turkey,1.0,0.0,0.0,0.0,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-09,BRA,T-77,TUR,21,1.0,-1.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-10,Brazil v Turkey,1.0,0.0,0.0,0.0,18:00,S-146,BRA,TUR,21,1.0,-1.0,1.0,0.0,0.0
589.0,2002,2002-06-03 00:00:00+00:00,Group stage,Group G,Croatia,Mexico,croatia,mexico,0.0,1.0,,,32239.0,Niigata Stadium,Niigata,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,away team win,,2002|2002-06-03 00:00:00+00:00|croatia|mexico,WC-2002,2002 FIFA World Cup,M-2002-09,Croatia v Mexico,Group G,1.0,0.0,0.0,0.0,15:30,S-088,Niigata Stadium,Niigata,Japan,T-17,HRV,T-44,MEX,01,-1.0,1.0,0.0,0.0,0-0,0.0,0.0,away team win,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-09,Croatia v Mexico,1.0,0.0,0.0,0.0,15:30,S-088,Niigata Stadium,Niigata,Japan,T-17,HRV,T-44,MEX,01,-1.0,1.0,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-09,Croatia v Mexico,1.0,0.0,0.0,0.0,15:30,S-088,HRV,MEX,01,-1.0,1.0,0.0,1.0,0.0
591.0,2002,2002-06-03 00:00:00+00:00,Group stage,Group G,Italy,Ecuador,italy,ecuador,2.0,0.0,,,31081.0,Sapporo Dome,Sapporo,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-03 00:00:00+00:00|italy|ecuador,WC-2002,2002 FIFA World Cup,M-2002-11,Italy v Ecuador,Group G,1.0,0.0,0.0,0.0,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-39,ITA,T-24,ECU,20,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-11,Italy v Ecuador,1.0,0.0,0.0,0.0,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-39,ITA,T-24,ECU,20,2.0,-2.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-11,Italy v Ecuador,1.0,0.0,0.0,0.0,20:30,S-092,ITA,ECU,20,2.0,-2.0,1.0,0.0,0.0
592.0,2002,2002-06-04 00:00:00+00:00,Group stage,Group C,China,Costa Rica,china,costa rica,0.0,2.0,,,,Gwangju World Cup Stadium,Gwangju,South Korea,,,0.0,0.0,0.0,0-0,0.0,0.0,away team win,,2002|2002-06-04 00:00:00+00:00|china|costa rica,WC-2002,2002 FIFA World Cup,M-2002-12,China v Costa Rica,Group C,1.0,0.0,0.0,0.0,15:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-14,CHN,T-16,CRI,02,-2.0,2.0,0.0,0.0,0-0,0.0,0.0,away team win,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-12,China v Costa Rica,1.0,0.0,0.0,0.0,15:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-14,CHN,T-16,CRI,02,-2.0,2.0,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-12,China v Costa Rica,1.0,0.0,0.0,0.0,15:30,S-140,CHN,CRI,02,-2.0,2.0,0.0,1.0,0.0
593.0,2002,2002-06-04 00:00:00+00:00,Group stage,Group H,Japan,Belgium,japan,belgium,2.0,2.0,,,55256.0,Saitama Stadium,Saitama,"Korea Republic, Japan",,,1.0,0.0,0.0,0-0,0.0,0.0,draw,,2002|2002-06-04 00:00:00+00:00|japan|belgium,WC-2002,2002 FIFA World Cup,M-2002-13,Japan v Belgium,Group H,1.0,0.0,0.0,0.0,18:00,S-091,Saitama Stadium,Saitama,Japan,T-42,JPN,T-06,BEL,22,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-13,Japan v Belgium,1.0,0.0,0.0,0.0,18:00,S-091,Saitama Stadium,Saitama,Japan,T-42,JPN,T-06,BEL,22,0.0,0.0,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-13,Japan v Belgium,1.0,0.0,0.0,0.0,18:00,S-091,JPN,BEL,22,0.0,0.0,0.0,0.0,1.0
594.0,2002,2002-06-04 00:00:00+00:00,Group stage,Group D,South Korea,Poland,south korea,poland,2.0,0.0,,,48760.0,Busan Asiad Stadium,Busan,"Korea Republic, Japan",,,1.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-04 00:00:00+00:00|south korea|poland,WC-2002,2002 FIFA World Cup,M-2002-14,South Korea v Poland,Group D,1.0,0.0,0.0,0.0,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-69,KOR,T-55,POL,20,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-14,South Korea v Poland,1.0,0.0,0.0,0.0,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-69,KOR,T-55,POL,20,2.0,-2.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-14,South Korea v Poland,1.0,0.0,0.0,0.0,20:30,S-137,KOR,POL,20,2.0,-2.0,1.0,0.0,0.0
597.0,2002,2002-06-05 00:00:00+00:00,Group stage,Group E,Germany,Republic of Ireland,germany,republic of ireland,1.0,1.0,,,35854.0,Kashima Stadium,Ibaraki,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,draw,,2002|2002-06-05 00:00:00+00:00|germany|republic of ireland,WC-2002,2002 FIFA World Cup,M-2002-17,Germany v Republic of Ireland,Group E,1.0,0.0,0.0,0.0,20:30,S-085,Kashima Stadium,Ibaraki,Japan,T-29,DEU,T-58,IRL,11,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-17,Germany v Republic of Ireland,1.0,0.0,0.0,0.0,20:30,S-085,Kashima Stadium,Ibaraki,Japan,T-29,DEU,T-58,IRL,11,0.0,0.0,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-17,Germany v Republic of Ireland,1.0,0.0,0.0,0.0,20:30,S-085,DEU,IRL,11,0.0,0.0,0.0,0.0,1.0
595.0,2002,2002-06-05 00:00:00+00:00,Group stage,Group H,Russia,Tunisia,russia,tunisia,2.0,0.0,,,30957.0,Kobe Wing Stadium,Kobe,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-05 00:00:00+00:00|russia|tunisia,WC-2002,2002 FIFA World Cup,M-2002-15,Russia v Tunisia,Group H,1.0,0.0,0.0,0.0,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-60,RUS,T-76,TUN,20,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-15,Russia v Tunisia,1.0,0.0,0.0,0.0,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-60,RUS,T-76,TUN,20,2.0,-2.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-15,Russia v Tunisia,1.0,0.0,0.0,0.0,15:30,S-086,RUS,TUN,20,2.0,-2.0,1.0,0.0,0.0
596.0,2002,2002-06-05 00:00:00+00:00,Group stage,Group D,United States,Portugal,united states,portugal,3.0,2.0,,,37306.0,Suwon World Cup Stadium,Suwon,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-05 00:00:00+00:00|united states|portugal,WC-2002,2002 FIFA World Cup,M-2002-16,United States v Portugal,Group D,1.0,0.0,0.0,0.0,18:00,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-80,USA,T-56,PRT,32,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-16,United States v Portugal,1.0,0.0,0.0,0.0,18:00,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-80,USA,T-56,PRT,32,1.0,-1.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-16,United States v Portugal,1.0,0.0,0.0,0.0,18:00,S-145,USA,PRT,32,1.0,-1.0,1.0,0.0,0.0
599.0,2002,2002-06-06 00:00:00+00:00,Group stage,Group E,Cameroon,Saudi Arabia,cameroon,saudi arabia,1.0,0.0,,,52328.0,Saitama Stadium,Saitama,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-06 00:00:00+00:00|cameroon|saudi arabia,WC-2002,2002 FIFA World Cup,M-2002-19,Cameroon v Saudi Arabia,Group E,1.0,0.0,0.0,0.0,18:00,S-091,Saitama Stadium,Saitama,Japan,T-11,CMR,T-61,SAU,10,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-19,Cameroon v Saudi Arabia,1.0,0.0,0.0,0.0,18:00,S-091,Saitama Stadium,Saitama,Japan,T-11,CMR,T-61,SAU,10,1.0,-1.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-19,Cameroon v Saudi Arabia,1.0,0.0,0.0,0.0,18:00,S-091,CMR,SAU,10,1.0,-1.0,1.0,0.0,0.0
598.0,2002,2002-06-06 00:00:00+00:00,Group stage,Group A,Denmark,Senegal,denmark,senegal,1.0,1.0,,,43500.0,Daegu World Cup Stadium,Daegu,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,draw,,2002|2002-06-06 00:00:00+00:00|denmark|senegal,WC-2002,2002 FIFA World Cup,M-2002-18,Denmark v Senegal,Group A,1.0,0.0,0.0,0.0,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-21,DNK,T-63,SEN,11,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-18,Denmark v Senegal,1.0,0.0,0.0,0.0,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-21,DNK,T-63,SEN,11,0.0,0.0,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-18,Denmark v Senegal,1.0,0.0,0.0,0.0,15:30,S-138,DNK,SEN,11,0.0,0.0,0.0,0.0,1.0
600.0,2002,2002-06-06 00:00:00+00:00,Group stage,Group A,France,Uruguay,france,uruguay,0.0,0.0,,,38070.0,Busan Asiad Stadium,Busan,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,draw,,2002|2002-06-06 00:00:00+00:00|france|uruguay,WC-2002,2002 FIFA World Cup,M-2002-20,France v Uruguay,Group A,1.0,0.0,0.0,0.0,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-28,FRA,T-81,URY,00,0.0,0.0,0.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-20,France v Uruguay,1.0,0.0,0.0,0.0,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-28,FRA,T-81,URY,00,0.0,0.0,0.0,0.0,1.0,WC-2002,2002 FIFA World Cup,M-2002-20,France v Uruguay,1.0,0.0,0.0,0.0,20:30,S-137,FRA,URY,00,0.0,0.0,0.0,0.0,1.0
603.0,2002,2002-06-07 00:00:00+00:00,Group stage,Group F,Argentina,England,argentina,england,0.0,1.0,,,35927.0,Sapporo Dome,Sapporo,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,away team win,,2002|2002-06-07 00:00:00+00:00|argentina|england,WC-2002,2002 FIFA World Cup,M-2002-23,Argentina v England,Group F,1.0,0.0,0.0,0.0,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-03,ARG,T-27,ENG,01,-1.0,1.0,0.0,0.0,0-0,0.0,0.0,away team win,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-23,Argentina v England,1.0,0.0,0.0,0.0,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-03,ARG,T-27,ENG,01,-1.0,1.0,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-23,Argentina v England,1.0,0.0,0.0,0.0,20:30,S-092,ARG,ENG,01,-1.0,1.0,0.0,1.0,0.0
602.0,2002,2002-06-07 00:00:00+00:00,Group stage,Group B,Spain,Paraguay,spain,paraguay,3.0,1.0,,,24000.0,Jeonju World Cup Stadium,Jeonju,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-07 00:00:00+00:00|spain|paraguay,WC-2002,2002 FIFA World Cup,M-2002-22,Spain v Paraguay,Group B,1.0,0.0,0.0,0.0,18:00,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-71,ESP,T-53,PRY,31,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-22,Spain v Paraguay,1.0,0.0,0.0,0.0,18:00,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-71,ESP,T-53,PRY,31,2.0,-2.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-22,Spain v Paraguay,1.0,0.0,0.0,0.0,18:00,S-142,ESP,PRY,31,2.0,-2.0,1.0,0.0,0.0
601.0,2002,2002-06-07 00:00:00+00:00,Group stage,Group F,Sweden,Nigeria,sweden,nigeria,2.0,1.0,,,36194.0,Kobe Wing Stadium,Kobe,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-07 00:00:00+00:00|sweden|nigeria,WC-2002,2002 FIFA World Cup,M-2002-21,Sweden v Nigeria,Group F,1.0,0.0,0.0,0.0,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-72,SWE,T-48,NGA,21,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-21,Sweden v Nigeria,1.0,0.0,0.0,0.0,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-72,SWE,T-48,NGA,21,1.0,-1.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-21,Sweden v Nigeria,1.0,0.0,0.0,0.0,15:30,S-086,SWE,NGA,21,1.0,-1.0,1.0,0.0,0.0
606.0,2002,2002-06-08 00:00:00+00:00,Group stage,Group C,Brazil,China,brazil,china,4.0,0.0,,,,Jeju World Cup Stadium,Seogwipo,South Korea,,,0.0,0.0,0.0,0-0,0.0,0.0,home team win,,2002|2002-06-08 00:00:00+00:00|brazil|china,WC-2002,2002 FIFA World Cup,M-2002-26,Brazil v China,Group C,1.0,0.0,0.0,0.0,20:30,S-143,Jeju World Cup Stadium,Seogwipo,South Korea,T-09,BRA,T-14,CHN,40,4.0,-4.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-26,Brazil v China,1.0,0.0,0.0,0.0,20:30,S-143,Jeju World Cup Stadium,Seogwipo,South Korea,T-09,BRA,T-14,CHN,40,4.0,-4.0,1.0,0.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-26,Brazil v China,1.0,0.0,0.0,0.0,20:30,S-143,BRA,CHN,40,4.0,-4.0,1.0,0.0,0.0
605.0,2002,2002-06-08 00:00:00+00:00,Group stage,Group G,Italy,Croatia,italy,croatia,1.0,2.0,,,36472.0,Kashima Stadium,Ibaraki,"Korea Republic, Japan",,,0.0,0.0,0.0,0-0,0.0,0.0,away team win,,2002|2002-06-08 00:00:00+00:00|italy|croatia,WC-2002,2002 FIFA World Cup,M-2002-25,Italy v Croatia,Group G,1.0,0.0,0.0,0.0,18:00,S-085,Kashima Stadium,Ibaraki,Japan,T-39,ITA,T-17,HRV,12,-1.0,1.0,0.0,0.0,0-0,0.0,0.0,away team win,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-25,Italy v Croatia,1.0,0.0,0.0,0.0,18:00,S-085,Kashima Stadium,Ibaraki,Japan,T-39,ITA,T-17,HRV,12,-1.0,1.0,0.0,1.0,0.0,WC-2002,2002 FIFA World Cup,M-2002-25,Italy v Croatia,1.0,0.0,0.0,0.0,18:00,S-085,ITA,HRV,12,-1.0,1.0,0.0,1.0,0.0
