goal_id,tournament_id,tournament_name,year,match_id,match_name,match_date,match_time,team_id,home_team,away_team,player_id,player_name,given_name,family_name,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
G-3172,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-09,Costa Rica vs Serbia,17699.0,16:00,T-66,0,1,P-33059,Aleksandar Kolarov,Aleksandar,Kolarov,56',56,0,second half,0,0
G-3173,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-10,Germany vs Mexico,17699.0,18:00,T-46,0,1,P-24705,Hirving Lozano,Hirving,Lozano,35',35,0,first half,0,0
G-3174,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-11,Brazil vs Switzerland,17699.0,21:00,T-09,1,0,P-37171,Philippe Coutinho,Philippe,Coutinho,20',20,0,first half,0,0
G-3175,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-11,Brazil vs Switzerland,17699.0,21:00,T-75,0,1,P-71840,Steven Zuber,Steven,Zuber,50',50,0,second half,0,0
G-3176,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-12,Sweden vs South Korea,17700.0,15:00,T-74,1,0,P-34998,Andreas Granqvist,Andreas,Granqvist,65',65,0,second half,0,1
G-3177,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-13,Belgium vs Panama,17700.0,18:00,T-06,1,0,P-84852,Dries Mertens,Dries,Mertens,47',47,0,second half,0,0
G-3178,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-13,Belgium vs Panama,17700.0,18:00,T-06,1,0,P-72637,Romelu Lukaku,Romelu,Lukaku,69',69,0,second half,0,0
G-3179,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-13,Belgium vs Panama,17700.0,18:00,T-06,1,0,P-72637,Romelu Lukaku,Romelu,Lukaku,75',75,0,second half,0,0
G-3180,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-14,Tunisia vs England,17700.0,21:00,T-28,0,1,P-58924,Harry Kane,Harry,Kane,11',11,0,first half,0,0
G-3181,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-14,Tunisia vs England,17700.0,21:00,T-79,1,0,P-90867,Ferjani Sassi,Ferjani,Sassi,35',35,0,first half,0,1
G-3182,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-14,Tunisia vs England,17700.0,21:00,T-28,0,1,P-58924,Harry Kane,Harry,Kane,90'+1',90,1,"second half, stoppage time",0,0
G-3183,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-15,Colombia vs Japan,17701.0,15:00,T-44,0,1,P-36964,Shinji Kagawa,Shinji,Kagawa,6',6,0,first half,0,1
G-3184,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-15,Colombia vs Japan,17701.0,15:00,T-16,1,0,P-14499,Juan Fernando Quintero,Juan Fernando,Quintero,39',39,0,first half,0,0
G-3185,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-15,Colombia vs Japan,17701.0,15:00,T-44,0,1,P-23371,Yuya Osako,Yuya,Osako,73',73,0,second half,0,0
G-3186,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-16,Poland vs Senegal,17701.0,18:00,T-65,0,1,P-40820,Thiago Cionek,Thiago,Cionek,37',37,0,first half,1,0
G-3187,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-16,Poland vs Senegal,17701.0,18:00,T-65,0,1,P-23774,M'Baye Niang,M'Baye,Niang,60',60,0,second half,0,0
G-3188,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-16,Poland vs Senegal,17701.0,18:00,T-57,1,0,P-45449,Grzegorz Krychowiak,Grzegorz,Krychowiak,86',86,0,second half,0,0
G-3189,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-17,Russia vs Egypt,17701.0,21:00,T-62,1,0,P-44093,Ahmed Fathy,Ahmed,Fathy,47',47,0,second half,1,0
G-3190,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-17,Russia vs Egypt,17701.0,21:00,T-62,1,0,P-43675,Denis Cheryshev,Denis,Cheryshev,59',59,0,second half,0,0
G-3191,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-17,Russia vs Egypt,17701.0,21:00,T-62,1,0,P-37840,Artem Dzyuba,Artem,Dzyuba,62',62,0,second half,0,0
G-3192,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-17,Russia vs Egypt,17701.0,21:00,T-26,0,1,P-75890,Mohamed Salah,Mohamed,Salah,73',73,0,second half,0,1
G-3193,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-18,Portugal vs Morocco,17702.0,15:00,T-58,1,0,P-70442,Cristiano Ronaldo,Cristiano,Ronaldo,4',4,0,first half,0,0
G-3194,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-19,Uruguay vs Saudi Arabia,17702.0,18:00,T-84,1,0,P-30486,Luis Suárez,Luis,Suárez,23',23,0,first half,0,0
G-3195,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-20,Iran vs Spain,17702.0,21:00,T-73,0,1,P-02231,Diego Costa,Diego,Costa,54',54,0,second half,0,0
G-3196,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-21,Denmark vs Australia,17703.0,16:00,T-22,1,0,P-50104,Christian Eriksen,Christian,Eriksen,7',7,0,first half,0,0
G-3197,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-21,Denmark vs Australia,17703.0,16:00,T-04,0,1,P-37275,Mile Jedinak,Mile,Jedinak,38',38,0,first half,0,1
G-3198,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-22,France vs Peru,17703.0,20:00,T-30,1,0,P-64077,Kylian Mbappé,Kylian,Mbappé,34',34,0,first half,0,0
G-3199,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-23,Argentina vs Croatia,17703.0,21:00,T-18,0,1,P-44463,Ante Rebić,Ante,Rebić,53',53,0,second half,0,0
G-3200,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-23,Argentina vs Croatia,17703.0,21:00,T-18,0,1,P-29491,Luka Modrić,Luka,Modrić,80',80,0,second half,0,0
G-3201,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-23,Argentina vs Croatia,17703.0,21:00,T-18,0,1,P-65979,Ivan Rakitić,Ivan,Rakitić,90'+1',90,1,"second half, stoppage time",0,0
G-3202,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-24,Brazil vs Costa Rica,17704.0,15:00,T-09,1,0,P-37171,Philippe Coutinho,Philippe,Coutinho,90'+1',90,1,"second half, stoppage time",0,0
G-3203,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-24,Brazil vs Costa Rica,17704.0,15:00,T-09,1,0,P-87008,not applicable Neymar,not applicable,Neymar,90'+7',90,7,"second half, stoppage time",0,0
G-3204,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-25,Nigeria vs Iceland,17704.0,18:00,T-50,1,0,P-19591,Ahmed Musa,Ahmed,Musa,49',49,0,second half,0,0
G-3205,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-25,Nigeria vs Iceland,17704.0,18:00,T-50,1,0,P-19591,Ahmed Musa,Ahmed,Musa,75',75,0,second half,0,0
G-3206,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-26,Serbia vs Switzerland,17704.0,20:00,T-66,1,0,P-85696,Aleksandar Mitrović,Aleksandar,Mitrović,5',5,0,first half,0,0
G-3207,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-26,Serbia vs Switzerland,17704.0,20:00,T-75,0,1,P-77224,Granit Xhaka,Granit,Xhaka,52',52,0,second half,0,0
G-3208,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-26,Serbia vs Switzerland,17704.0,20:00,T-75,0,1,P-39460,Xherdan Shaqiri,Xherdan,Shaqiri,90',90,0,second half,0,0
G-3209,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-27,Belgium vs Tunisia,17705.0,15:00,T-06,1,0,P-72011,Eden Hazard,Eden,Hazard,6',6,0,first half,0,1
G-3210,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-27,Belgium vs Tunisia,17705.0,15:00,T-06,1,0,P-72637,Romelu Lukaku,Romelu,Lukaku,16',16,0,first half,0,0
G-3211,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-27,Belgium vs Tunisia,17705.0,15:00,T-79,0,1,P-11879,Dylan Bronn,Dylan,Bronn,18',18,0,first half,0,0
G-3212,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-27,Belgium vs Tunisia,17705.0,15:00,T-06,1,0,P-72637,Romelu Lukaku,Romelu,Lukaku,45'+3',45,3,"first half, stoppage time",0,0
G-3213,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-27,Belgium vs Tunisia,17705.0,15:00,T-06,1,0,P-72011,Eden Hazard,Eden,Hazard,51',51,0,second half,0,0
G-3214,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-27,Belgium vs Tunisia,17705.0,15:00,T-06,1,0,P-13975,Michy Batshuayi,Michy,Batshuayi,90',90,0,second half,0,0
G-3215,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-27,Belgium vs Tunisia,17705.0,15:00,T-79,0,1,P-42223,Wahbi Khazri,Wahbi,Khazri,90'+3',90,3,"second half, stoppage time",0,0
G-3216,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-28,South Korea vs Mexico,17705.0,18:00,T-46,0,1,P-68042,Carlos Vela,Carlos,Vela,26',26,0,first half,0,1
G-3217,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-28,South Korea vs Mexico,17705.0,18:00,T-46,0,1,P-36515,Javier Hernández,Javier,Hernández,66',66,0,second half,0,0
G-3218,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-28,South Korea vs Mexico,17705.0,18:00,T-71,1,0,P-77335,Heung-min Son,Heung-min,Son,90'+3',90,3,"second half, stoppage time",0,0
G-3219,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-29,Germany vs Sweden,17705.0,21:00,T-74,0,1,P-10221,Ola Toivonen,Ola,Toivonen,32',32,0,first half,0,0
G-3220,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-29,Germany vs Sweden,17705.0,21:00,T-31,1,0,P-94447,Marco Reus,Marco,Reus,48',48,0,second half,0,0
G-3221,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-29,Germany vs Sweden,17705.0,21:00,T-31,1,0,P-39356,Toni Kroos,Toni,Kroos,90'+5',90,5,"second half, stoppage time",0,0
G-3222,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-30,England vs Panama,17706.0,15:00,T-28,1,0,P-92628,John Stones,John,Stones,8',8,0,first half,0,0
G-3223,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-30,England vs Panama,17706.0,15:00,T-28,1,0,P-58924,Harry Kane,Harry,Kane,22',22,0,first half,0,1
G-3224,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-30,England vs Panama,17706.0,15:00,T-28,1,0,P-63620,Jesse Lingard,Jesse,Lingard,36',36,0,first half,0,0
G-3225,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-30,England vs Panama,17706.0,15:00,T-28,1,0,P-92628,John Stones,John,Stones,40',40,0,first half,0,0
G-3226,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-30,England vs Panama,17706.0,15:00,T-28,1,0,P-58924,Harry Kane,Harry,Kane,45'+1',45,1,"first half, stoppage time",0,1
G-3227,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-30,England vs Panama,17706.0,15:00,T-28,1,0,P-58924,Harry Kane,Harry,Kane,62',62,0,second half,0,0
G-3228,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-30,England vs Panama,17706.0,15:00,T-54,0,1,P-76368,Felipe Baloy,Felipe,Baloy,78',78,0,second half,0,0
G-3229,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-31,Japan vs Senegal,17706.0,20:00,T-65,0,1,P-79299,Sadio Mané,Sadio,Mané,11',11,0,first half,0,0
G-3230,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-31,Japan vs Senegal,17706.0,20:00,T-44,1,0,P-89984,Takashi Inui,Takashi,Inui,34',34,0,first half,0,0
G-3231,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-31,Japan vs Senegal,17706.0,20:00,T-65,0,1,P-57411,Moussa Wagué,Moussa,Wagué,71',71,0,second half,0,0
G-3232,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-31,Japan vs Senegal,17706.0,20:00,T-44,1,0,P-33175,Keisuke Honda,Keisuke,Honda,78',78,0,second half,0,0
G-3233,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-32,Poland vs Colombia,17706.0,21:00,T-16,0,1,P-43196,Yerry Mina,Yerry,Mina,40',40,0,first half,0,0
G-3234,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-32,Poland vs Colombia,17706.0,21:00,T-16,0,1,P-74655,Radamel Falcao,Radamel,Falcao,70',70,0,second half,0,0
G-3235,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-32,Poland vs Colombia,17706.0,21:00,T-16,0,1,P-83216,Juan Cuadrado,Juan,Cuadrado,75',75,0,second half,0,0
G-3236,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-33,Saudi Arabia vs Egypt,17707.0,17:00,T-26,0,1,P-75890,Mohamed Salah,Mohamed,Salah,22',22,0,first half,0,0
G-3237,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-33,Saudi Arabia vs Egypt,17707.0,17:00,T-63,1,0,P-93688,Salman Al-Faraj,Salman,Al-Faraj,45'+6',45,6,"first half, stoppage time",0,1
G-3238,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-33,Saudi Arabia vs Egypt,17707.0,17:00,T-63,1,0,P-70583,Salem Al-Dawsari,Salem,Al-Dawsari,90'+5',90,5,"second half, stoppage time",0,0
G-3239,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-34,Uruguay vs Russia,17707.0,18:00,T-84,1,0,P-30486,Luis Suárez,Luis,Suárez,10',10,0,first half,0,0
G-3240,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-34,Uruguay vs Russia,17707.0,18:00,T-84,1,0,P-43675,Denis Cheryshev,Denis,Cheryshev,23',23,0,first half,1,0
G-3241,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-34,Uruguay vs Russia,17707.0,18:00,T-84,1,0,P-59138,Edinson Cavani,Edinson,Cavani,90',90,0,second half,0,0
G-3242,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-35,Spain vs Morocco,17707.0,20:00,T-47,0,1,P-15199,Khalid Boutaïb,Khalid,Boutaïb,14',14,0,first half,0,0
G-3243,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-35,Spain vs Morocco,17707.0,20:00,T-73,1,0,P-52418,not applicable Isco,not applicable,Isco,19',19,0,first half,0,0
G-3244,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-35,Spain vs Morocco,17707.0,20:00,T-47,0,1,P-42517,Youssef En-Nesyri,Youssef,En-Nesyri,81',81,0,second half,0,0
G-3245,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-35,Spain vs Morocco,17707.0,20:00,T-73,1,0,P-60554,Iago Aspas,Iago,Aspas,90'+1',90,1,"second half, stoppage time",0,0
G-3246,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-36,Iran vs Portugal,17707.0,21:00,T-58,0,1,P-95670,Ricardo Quaresma,Ricardo,Quaresma,45',45,0,first half,0,0
G-3247,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-36,Iran vs Portugal,17707.0,21:00,T-38,1,0,P-53957,Karim Ansarifard,Karim,Ansarifard,90'+3',90,3,"second half, stoppage time",0,1
G-3248,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-37,Australia vs Peru,17708.0,17:00,T-56,0,1,P-39610,André Carrillo,André,Carrillo,18',18,0,first half,0,0
G-3249,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-37,Australia vs Peru,17708.0,17:00,T-56,0,1,P-29117,Paolo Guerrero,Paolo,Guerrero,50',50,0,second half,0,0
G-3250,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-39,Iceland vs Croatia,17708.0,21:00,T-18,0,1,P-77789,Milan Badelj,Milan,Badelj,53',53,0,second half,0,0
G-3251,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-39,Iceland vs Croatia,17708.0,21:00,T-37,1,0,P-83367,Gylfi Sigurðsson,Gylfi,Sigurðsson,76',76,0,second half,0,1
G-3252,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-39,Iceland vs Croatia,17708.0,21:00,T-18,0,1,P-93884,Ivan Perišić,Ivan,Perišić,90',90,0,second half,0,0
G-3253,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-40,Nigeria vs Argentina,17708.0,21:00,T-03,0,1,P-14758,Lionel Messi,Lionel,Messi,14',14,0,first half,0,0
G-3254,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-40,Nigeria vs Argentina,17708.0,21:00,T-50,1,0,P-26900,Victor Moses,Victor,Moses,51',51,0,second half,0,1
G-3255,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-40,Nigeria vs Argentina,17708.0,21:00,T-03,0,1,P-18222,Marcos Rojo,Marcos,Rojo,86',86,0,second half,0,0
G-3256,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-41,South Korea vs Germany,17709.0,17:00,T-71,1,0,P-07259,Young-gwon Kim,Young-gwon,Kim,90'+2',90,2,"second half, stoppage time",0,0
G-3257,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-41,South Korea vs Germany,17709.0,17:00,T-71,1,0,P-77335,Heung-min Son,Heung-min,Son,90'+6',90,6,"second half, stoppage time",0,0
G-3258,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-42,Mexico vs Sweden,17709.0,19:00,T-74,0,1,P-30993,Ludwig Augustinsson,Ludwig,Augustinsson,50',50,0,second half,0,0
G-3259,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-42,Mexico vs Sweden,17709.0,19:00,T-74,0,1,P-34998,Andreas Granqvist,Andreas,Granqvist,62',62,0,second half,0,1
G-3260,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-42,Mexico vs Sweden,17709.0,19:00,T-74,0,1,P-26546,Edson Álvarez,Edson,Álvarez,74',74,0,second half,1,0
G-3261,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-43,Serbia vs Brazil,17709.0,21:00,T-09,0,1,P-54013,not applicable Paulinho,not applicable,Paulinho,36',36,0,first half,0,0
G-3262,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-43,Serbia vs Brazil,17709.0,21:00,T-09,0,1,P-32798,Thiago Silva,Thiago,Silva,68',68,0,second half,0,0
G-3263,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-44,Switzerland vs Costa Rica,17709.0,21:00,T-75,1,0,P-35818,Blerim Džemaili,Blerim,Džemaili,31',31,0,first half,0,0
G-3264,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-44,Switzerland vs Costa Rica,17709.0,21:00,T-17,0,1,P-37984,Kendall Waston,Kendall,Waston,56',56,0,second half,0,0
G-3265,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-44,Switzerland vs Costa Rica,17709.0,21:00,T-75,1,0,P-07453,Josip Drmić,Josip,Drmić,88',88,0,second half,0,0
G-3266,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-44,Switzerland vs Costa Rica,17709.0,21:00,T-17,0,1,P-63312,Yann Sommer,Yann,Sommer,90'+3',90,3,"second half, stoppage time",1,0
G-3267,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-45,Japan vs Poland,17710.0,17:00,T-57,0,1,P-10172,Jan Bednarek,Jan,Bednarek,59',59,0,second half,0,0
G-3268,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-46,Senegal vs Colombia,17710.0,18:00,T-16,0,1,P-43196,Yerry Mina,Yerry,Mina,74',74,0,second half,0,0
G-3269,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-47,England vs Belgium,17710.0,20:00,T-06,0,1,P-15896,Adnan Januzaj,Adnan,Januzaj,51',51,0,second half,0,0
G-3270,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-48,Panama vs Tunisia,17710.0,21:00,T-54,1,0,P-81706,Yassine Meriah,Yassine,Meriah,33',33,0,first half,1,0
G-3271,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-48,Panama vs Tunisia,17710.0,21:00,T-79,0,1,P-94563,Fakhreddine Ben Youssef,Fakhreddine,Ben Youssef,51',51,0,second half,0,0
G-3272,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-48,Panama vs Tunisia,17710.0,21:00,T-79,0,1,P-42223,Wahbi Khazri,Wahbi,Khazri,66',66,0,second half,0,0
G-3273,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-49,France vs Argentina,17712.0,17:00,T-30,1,0,P-90908,Antoine Griezmann,Antoine,Griezmann,13',13,0,first half,0,1
G-3274,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-49,France vs Argentina,17712.0,17:00,T-03,0,1,P-42113,Ángel Di María,Ángel,Di María,41',41,0,first half,0,0
G-3275,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-49,France vs Argentina,17712.0,17:00,T-03,0,1,P-32508,Gabriel Mercado,Gabriel,Mercado,48',48,0,second half,0,0
G-3276,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-49,France vs Argentina,17712.0,17:00,T-30,1,0,P-60652,Benjamin Pavard,Benjamin,Pavard,57',57,0,second half,0,0
G-3277,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-49,France vs Argentina,17712.0,17:00,T-30,1,0,P-64077,Kylian Mbappé,Kylian,Mbappé,64',64,0,second half,0,0
G-3278,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-49,France vs Argentina,17712.0,17:00,T-30,1,0,P-64077,Kylian Mbappé,Kylian,Mbappé,68',68,0,second half,0,0
G-3279,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-49,France vs Argentina,17712.0,17:00,T-03,0,1,P-36870,Sergio Agüero,Sergio,Agüero,90'+3',90,3,"second half, stoppage time",0,0
G-3280,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-50,Uruguay vs Portugal,17712.0,21:00,T-84,1,0,P-59138,Edinson Cavani,Edinson,Cavani,7',7,0,first half,0,0
G-3281,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-50,Uruguay vs Portugal,17712.0,21:00,T-58,0,1,P-81972,not applicable Pepe,not applicable,Pepe,55',55,0,second half,0,0
G-3282,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-50,Uruguay vs Portugal,17712.0,21:00,T-84,1,0,P-59138,Edinson Cavani,Edinson,Cavani,62',62,0,second half,0,0
G-3283,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-51,Spain vs Russia,17713.0,17:00,T-73,1,0,P-79763,Sergei Ignashevich,Sergei,Ignashevich,12',12,0,first half,1,0
G-3284,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-51,Spain vs Russia,17713.0,17:00,T-62,0,1,P-37840,Artem Dzyuba,Artem,Dzyuba,41',41,0,first half,0,1
G-3285,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-52,Croatia vs Denmark,17713.0,21:00,T-22,0,1,P-61976,Mathias Jørgensen,Mathias,Jørgensen,1',1,0,first half,0,0
G-3286,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-52,Croatia vs Denmark,17713.0,21:00,T-18,1,0,P-25745,Mario Mandžukić,Mario,Mandžukić,4',4,0,first half,0,0
G-3287,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-53,Brazil vs Mexico,17714.0,18:00,T-09,1,0,P-87008,not applicable Neymar,not applicable,Neymar,51',51,0,second half,0,0
G-3288,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-53,Brazil vs Mexico,17714.0,18:00,T-09,1,0,P-37877,Roberto Firmino,Roberto,Firmino,88',88,0,second half,0,0
G-3289,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-54,Belgium vs Japan,17714.0,21:00,T-44,0,1,P-54138,Genki Haraguchi,Genki,Haraguchi,48',48,0,second half,0,0
G-3290,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-54,Belgium vs Japan,17714.0,21:00,T-44,0,1,P-89984,Takashi Inui,Takashi,Inui,52',52,0,second half,0,0
G-3291,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-54,Belgium vs Japan,17714.0,21:00,T-06,1,0,P-64049,Jan Vertonghen,Jan,Vertonghen,69',69,0,second half,0,0
G-3292,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-54,Belgium vs Japan,17714.0,21:00,T-06,1,0,P-63363,Marouane Fellaini,Marouane,Fellaini,74',74,0,second half,0,0
G-3293,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-54,Belgium vs Japan,17714.0,21:00,T-06,1,0,P-69919,Nacer Chadli,Nacer,Chadli,90'+4',90,4,"second half, stoppage time",0,0
G-3294,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-55,Sweden vs Switzerland,17715.0,17:00,T-74,1,0,P-04686,Emil Forsberg,Emil,Forsberg,66',66,0,second half,0,0
G-3295,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-56,Colombia vs England,17715.0,21:00,T-28,0,1,P-58924,Harry Kane,Harry,Kane,57',57,0,second half,0,1
G-3296,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-56,Colombia vs England,17715.0,21:00,T-16,1,0,P-43196,Yerry Mina,Yerry,Mina,90'+3',90,3,"second half, stoppage time",0,0
G-3297,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-57,Uruguay vs France,17718.0,17:00,T-30,0,1,P-42326,Raphaël Varane,Raphaël,Varane,40',40,0,first half,0,0
G-3298,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-57,Uruguay vs France,17718.0,17:00,T-30,0,1,P-90908,Antoine Griezmann,Antoine,Griezmann,61',61,0,second half,0,0
G-3299,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-58,Brazil vs Belgium,17718.0,21:00,T-06,0,1,P-41758,not applicable Fernandinho,not applicable,Fernandinho,13',13,0,first half,1,0
G-3300,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-58,Brazil vs Belgium,17718.0,21:00,T-06,0,1,P-48955,Kevin De Bruyne,Kevin,De Bruyne,31',31,0,first half,0,0
G-3301,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-58,Brazil vs Belgium,17718.0,21:00,T-09,1,0,P-49997,Renato Augusto,Renato,Augusto,76',76,0,second half,0,0
G-3302,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-59,Sweden vs England,17719.0,18:00,T-28,0,1,P-02465,Harry Maguire,Harry,Maguire,30',30,0,first half,0,0
G-3303,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-59,Sweden vs England,17719.0,18:00,T-28,0,1,P-83363,Dele Alli,Dele,Alli,59',59,0,second half,0,0
G-3304,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-60,Russia vs Croatia,17719.0,21:00,T-62,1,0,P-43675,Denis Cheryshev,Denis,Cheryshev,31',31,0,first half,0,0
G-3305,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-60,Russia vs Croatia,17719.0,21:00,T-18,0,1,P-65182,Andrej Kramarić,Andrej,Kramarić,39',39,0,first half,0,0
G-3306,WC-2018,2018 FIFA Men's World Cup,2018,M-2018-60,Russia vs Croatia,17719.0,21:00,T-18,0,1,P-91294,Domagoj Vida,Domagoj,Vida,101',101,0,"extra time, first half",0,0
